1526763495,0.4,0.0012,40,60
1526763564,0.4,0.0012,40,65
1526763645,0.4,0.0012,40,70
1526763715,0.4,0.0012,40,75
1526763793,0.4,0.0012,50,55
1526763884,0.4,0.0012,50,60
1526763959,0.4,0.0012,50,65
1526764045,0.4,0.0012,50,70
1526764142,0.4,0.0012,50,75
1526764243,0.4,0.0012,60,55
1526764327,0.4,0.0012,60,60
1526764430,0.4,0.0012,60,65
1526764513,0.4,0.0012,60,70
1526764598,0.4,0.0012,60,75
1526764697,0.4,0.0012,70,55
1526764789,0.4,0.0012,70,60
1526764876,0.4,0.0012,70,65
1526764959,0.4,0.0012,70,70
1526765052,0.4,0.0012,70,75
1526765134,0.4,0.0012,80,55
1526765221,0.4,0.0012,80,60
1526765309,0.4,0.0012,80,65
1526765389,0.4,0.0012,80,70
1526765464,0.4,0.0012,80,75
1526765545,0.4,0.0016,40,55
1526765618,0.4,0.0016,40,60
1526765695,0.4,0.0016,40,65
1526765767,0.4,0.0016,40,70
1526765839,0.4,0.0016,40,75
1526765906,0.4,0.0016,50,55
1526765972,0.4,0.0016,50,60
1526766053,0.4,0.0016,50,65
1526766122,0.4,0.0016,50,70
1526766204,0.4,0.0016,50,75
1526766279,0.4,0.0016,60,55
1526766354,0.4,0.0016,60,60
1526766439,0.4,0.0016,60,65
1526766515,0.4,0.0016,60,70
1526766587,0.4,0.0016,60,75
1526766674,0.4,0.0016,70,55
1526766733,0.4,0.0016,70,60
1526766812,0.4,0.0016,70,65
1526766884,0.4,0.0016,70,70
1526766963,0.4,0.0016,70,75
1526767039,0.4,0.0016,80,55
1526767108,0.4,0.0016,80,60
1526767186,0.4,0.0016,80,65
1526767264,0.4,0.0016,80,70
1526767341,0.4,0.0016,80,75
1526767415,0.8,0.0004,40,55
1526767485,0.8,0.0004,40,60
1526767555,0.8,0.0004,40,65
1526767617,0.8,0.0004,40,70
1526767679,0.8,0.0004,40,75
1526767757,0.8,0.0004,50,55
1526767842,0.8,0.0004,50,60
1526767922,0.8,0.0004,50,65
1526767990,0.8,0.0004,50,70
1526768064,0.8,0.0004,50,75
1526768121,0.8,0.0004,60,55
1526768184,0.8,0.0004,60,60
1526768252,0.8,0.0004,60,65
1526768335,0.8,0.0004,60,70
1526768431,0.8,0.0004,60,75
1526768499,0.8,0.0004,70,55
1526768571,0.8,0.0004,70,60
1526768638,0.8,0.0004,70,65
1526768717,0.8,0.0004,70,70
1526768806,0.8,0.0004,70,75
1526768875,0.8,0.0004,80,55
1526768930,0.8,0.0004,80,60
1526769004,0.8,0.0004,80,65
1526769075,0.8,0.0004,80,70
1526769157,0.8,0.0004,80,75
1526769255,0.8,0.0008,40,55
1526769324,0.8,0.0008,40,60
1526769399,0.8,0.0008,40,65
1526769464,0.8,0.0008,40,70
1526769552,0.8,0.0008,40,75
1526769642,0.8,0.0008,50,55
1526769716,0.8,0.0008,50,60
1526769805,0.8,0.0008,50,65
1526769880,0.8,0.0008,50,70
1526769964,0.8,0.0008,50,75
1526770033,0.8,0.0008,60,55
1526770123,0.8,0.0008,60,60
1526770218,0.8,0.0008,60,65
1526770312,0.8,0.0008,60,70
1526770375,0.8,0.0008,60,75
1526770466,0.8,0.0008,70,55
1526770555,0.8,0.0008,70,60
1526770631,0.8,0.0008,70,65
1526770704,0.8,0.0008,70,70
1526770789,0.8,0.0008,70,75
1526770866,0.8,0.0008,80,55
1526770952,0.8,0.0008,80,60
1526771040,0.8,0.0008,80,65
1526771133,0.8,0.0008,80,70
1526771203,0.8,0.0008,80,75
1526771285,0.8,0.0012,40,55
1526771372,0.8,0.0012,40,60
1526771454,0.8,0.0012,40,65
1526771532,0.8,0.0012,40,70
1526771625,0.8,0.0012,40,75
1526771706,0.8,0.0012,50,55
1526771790,0.8,0.0012,50,60
1526771884,0.8,0.0012,50,65
1526771962,0.8,0.0012,50,70
1526772068,0.8,0.0012,50,75
1526772166,0.8,0.0012,60,55
1526772273,0.8,0.0012,60,60
1526772346,0.8,0.0012,60,65
1526772423,0.8,0.0012,60,70
1526772513,0.8,0.0012,60,75
1526772602,0.8,0.0012,70,55
1526772681,0.8,0.0012,70,60
1526772769,0.8,0.0012,70,65
1526772866,0.8,0.0012,70,70
1526772973,0.8,0.0012,70,75
1526773060,0.8,0.0012,80,55
1526773144,0.8,0.0012,80,60
1526773249,0.8,0.0012,80,65
1526773342,0.8,0.0012,80,70
1526773439,0.8,0.0012,80,75
1526773529,0.8,0.0016,40,55
1526773607,0.8,0.0016,40,60
1526773671,0.8,0.0016,40,65
1526773774,0.8,0.0016,40,70
1526773859,0.8,0.0016,40,75
1526773955,0.8,0.0016,50,55
1526774037,0.8,0.0016,50,60
1526774125,0.8,0.0016,50,65
1526774226,0.8,0.0016,50,70
1526774329,0.8,0.0016,50,75
1526774403,0.8,0.0016,60,55
1526774507,0.8,0.0016,60,60
1526774579,0.8,0.0016,60,65
1526774681,0.8,0.0016,60,70
1526774785,0.8,0.0016,60,75
1526774884,0.8,0.0016,70,55
1526774977,0.8,0.0016,70,60
1526775060,0.8,0.0016,70,65
1526775140,0.8,0.0016,70,70
1526775234,0.8,0.0016,70,75
1526775325,0.8,0.0016,80,55
1526775417,0.8,0.0016,80,60
1526775494,0.8,0.0016,80,65
1526775591,0.8,0.0016,80,70
1526775672,0.8,0.0016,80,75
